inci_id,address,calltime,nature,Race,Speed,Lane Violation,Follow to Close,Fail to Signal,CVE,Other,Moving,Equipment,License,Investigative,Citation,Warning,No Action,Other Result,Age,Gender,Resident,Location,Search,Consent,Inventory,Drug_Alcohol Odor,Incident to Arrest,Plain View Contraband,Suspicion Weapon,Drug Dog,Other Basis,Search Duration,Contraband Found,Drug_Alcohol,Currency,Weapon,Stolen Property,Other Contraband,Driver Arrest,Warrant,Drug Violation,Resist Arrest,Offense Against Person,Traffic Violation,DWI BAC,Property Crime,Other Violation,hour_,DoW,day_night
2019092636,4 E BUSINESS LOOP 70,4/22/2019 23:08,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30--39,M,Y,CITY,Driver and Property,0,0,1,0,0,0,0,0,0--15,NONE,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,23,Mon,night
2019092669,N OLD 63/AMMONETTE ST,4/22/2019 23:57,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,23,Mon,night
2019092675,WHISPERING MEADOWS CT/RICE RD,4/23/2019 0:08,T TRFC STOP,B,0,0,0,0,0,1,1,0,0,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Tue,night
2019092676,E BROADWAY/N OLD 63,4/23/2019 0:09,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,40+,M,N,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Tue,night
2019092677,26 E BUSINESS LOOP 70,4/23/2019 0:11,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,0,0,1,40+,M,Y,CITY,Driver and Property,0,0,0,0,0,0,1,0,0--15,Yes,1,0,0,0,0,YES,0,1,0,0,0,0,0,0,0,Tue,night
2019092680,N OLD 63/E BROADWAY,4/23/2019 0:19,T TRFC STOP,W,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Tue,night
2019092681,N OLD 63/AMELIA ST,4/23/2019 0:20,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Tue,night
2019092683,3301 CLARK LN,4/23/2019 0:23,T TRFC STOP,W,0,1,0,0,0,0,1,0,0,0,1,0,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,YES,0,0,0,0,0,0,0,1,0,Tue,night
2019092685,BLUE RIDGE RD/OAKLAND PARK DR,4/23/2019 0:27,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Tue,night
2019092691,ST CHARLES RD/DORADO DR,4/23/2019 0:37,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Tue,night
2019092699,CREASY SPRINGS RD OFFR WB/I70 W,4/23/2019 0:59,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30--39,F,Y,CITY,Property ONLY,0,0,0,0,0,0,1,0,0--15,NONE,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Tue,night
2019092707,BERRYWOOD DR/N KEENE ST,4/23/2019 1:08,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30--39,M,N,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,1,Tue,night
2019092709,PARIS RD/WHITE GATE DR,4/23/2019 1:14,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,1,Tue,night
2019092715,PARIS RD/MONROE ST,4/23/2019 1:19,T TRFC STOP,B,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,1,Tue,night
2019092722,ASHLAND RD/SOUTHPARK DR,4/23/2019 1:35,T TRFC STOP,A,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,1,Tue,night
2019092943,3075 RANGE LINE ST,4/23/2019 10:51,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30--39,F,Y,HWY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,10,Tue,day
2019092981,N HWY 763/SMILEY LN,4/23/2019 11:46,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,Y,INT,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,11,Tue,day
2019093027,911 RAIN FOREST PKWY,4/23/2019 12:31,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30--39,F,Y,HWY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,12,Tue,day
2019093035,VANDIVER DR/PARKER DR,4/23/2019 12:41,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,N,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,12,Tue,day
2019093091,I70 E/RANGE LINE ST,4/23/2019 13:47,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,N,HWY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,13,Tue,day
2019093172,BLUE RIDGE RD/RANGE LINE ST,4/23/2019 15:08,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30--39,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,15,Tue,day
2019093246,GRAND AVE/E BUSINESS LOOP 70,4/23/2019 16:19,T TRFC STOP,W,0,1,0,0,0,0,1,0,0,0,0,1,0,0,18--29,M,N,HWY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,16,Tue,day
2019093366,PARIS RD/VANDIVER DR,4/23/2019 18:33,T TRFC STOP,W,0,0,0,0,0,0,0,1,1,0,0,1,0,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,18,Tue,night
2019093415,N PROVIDENCE RD/E BROWN SCHOOL RD,4/23/2019 19:12,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,19,Tue,night
2019093420,MEADOWVALE CT/RICE RD,4/23/2019 19:18,T TRFC STOP,B,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18--29,M,N,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,19,Tue,night
2019093436,N STADIUM BLVD/I70 W,4/23/2019 19:35,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,40+,M,N,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,19,Tue,night
2019093478,1901-3B BERNADETTE DR,4/23/2019 20:13,T TRFC STOP,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Tue,night
2019093482,1100 SMILEY LN,4/23/2019 20:16,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Tue,night
2019093508,2900-BLK RANGE LINE ST,4/23/2019 20:41,T TRFC STOP,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Tue,night
2019093559,N GARTH AVE/E BUSINESS LOOP 70,4/23/2019 22:09,T TRFC STOP,W,0,0,0,0,0,1,1,1,0,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Tue,night
2019093561,DERBY RIDGE DR/AVATAR CT,4/23/2019 22:19,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Tue,night
2019093566,E BROADWAY/S KEENE ST,4/23/2019 22:30,T TRFC STOP,W,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30--39,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Tue,night
2019093567,1900-BLK BLUE RIDGE RD,4/23/2019 22:31,T TRFC STOP,B,0,0,0,0,0,0,0,0,0,1,0,0,1,0,18--29,M,Y,CITY,Driver and Property,0,0,0,0,0,1,0,0,0--15,NONE,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Tue,night
2019093612,205 E BUSINESS LOOP 70,4/24/2019 0:03,T TRFC STOP,W,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Wed,night
2019093614,1406 RANGE LINE ST,4/24/2019 0:06,T TRFC STOP,W,0,0,0,0,0,1,1,0,0,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Wed,night
2019093626,2402 PARIS RD,4/24/2019 0:39,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Wed,night
2019093630,N HWY 63 NB/E BROWN SCHOOL RD,4/24/2019 0:46,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,1,0,0,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Wed,night
2019093631,RANGE LINE ST/LAKEVIEW AVE,4/24/2019 0:47,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,1,1,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Wed,night
2019093653,PARIS RD/N COLLEGE AVE,4/24/2019 1:32,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,1,Wed,night
2019093669,WILKES BLVD/N COLLEGE AVE,4/24/2019 2:06,T TRFC STOP,W,0,0,0,0,0,1,1,0,0,0,1,0,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,YES,0,0,0,0,0,0,0,1,2,Wed,night
2019093676,1704 N PROVIDENCE RD,4/24/2019 2:31,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30--39,M,N,CITY,Driver and Property,1,0,0,0,0,0,0,0,0--15,NONE,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,2,Wed,night
2019093683,N COLLEGE AVE/WILKES BLVD,4/24/2019 3:24,T TRFC STOP,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,3,Wed,night
2019093829,E ASH ST/N FIFTH ST,4/24/2019 10:19,T TRFC STOP,W,0,0,0,0,0,1,1,0,0,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,10,Wed,day
2019093958,E BUSINESS LOOP 70/GRAND AVE,4/24/2019 12:29,T TRFC STOP,B,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,12,Wed,day
2019094120,3100 W BROADWAY,4/24/2019 14:37,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,14,Wed,day
2019094139,915 E BUSINESS LOOP 70,4/24/2019 14:48,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,14,Wed,day
2019094152,E BROADWAY/S OLD 63,4/24/2019 15:01,T TRFC STOP,W,0,0,0,0,0,1,1,0,0,0,0,1,0,0,30--39,M,N,HWY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,15,Wed,day
2019094386,N COLLEGE AVE/SMITH ST,4/24/2019 19:22,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,19,Wed,night
2019094435,W BROADWAY/N STADIUM BLVD,4/24/2019 20:38,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Wed,night
2019094437,HOSPITAL DR/VIRGINIA AVE,4/24/2019 20:39,T TRFC STOP,B,0,1,0,0,0,0,1,0,0,0,1,0,0,1,40+,F,Y,CITY,Property ONLY,0,0,0,1,0,0,0,0,0--15,NONE,0,0,0,0,0,YES,0,0,0,0,1,1,0,0,20,Wed,night
2019094449,S PROVIDENCE RD/E STADIUM BLVD,4/24/2019 20:54,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,Y,HWY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Wed,night
2019094450,126 S PROVIDENCE RD,4/24/2019 20:55,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30--39,M,Y,HWY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Wed,night
2019094454,1729-9 W BROADWAY,4/24/2019 20:59,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,20,Wed,night
2019094472,2500 CHAPEL HILL RD,4/24/2019 21:18,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019094473,N KEENE ST/ST CHARLES RD,4/24/2019 21:18,T TRFC STOP,W,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019094475,W STADIUM BLVD/MKT ENTRANCE TRL,4/24/2019 21:20,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18--29,M,N,HWY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019094483,CLARK LN/HANOVER BLVD,4/24/2019 21:33,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,Y,HWY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019094485,3511 CLARK LN,4/24/2019 21:33,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019094504,E BROADWAY/S TRIMBLE RD,4/24/2019 21:53,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,1,0,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,21,Wed,night
2019094509,E NIFONG BLVD/BUTTONWOOD DR,4/24/2019 22:06,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18--29,F,Y,HWY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019094514,706 W BROADWAY,4/24/2019 22:09,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019094516,VANDIVER DR/RANGE LINE ST,4/24/2019 22:10,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019094519,3946 PEACHTREE DR,4/24/2019 22:14,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019094522,N STADIUM BLVD/W WORLEY ST,4/24/2019 22:15,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40+,M,Y,HWY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019094532,I70 DR SE/CONNECTOR,4/24/2019 22:30,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019094538,E STADIUM BLVD/S PROVIDENCE RD,4/24/2019 22:36,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18--29,M,N,HWY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019094544,2000-BLK E BROADWAY,4/24/2019 22:47,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019094545,S COLLEGE AVE/E STADIUM BLVD,4/24/2019 22:49,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18--29,F,N,HWY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019094547,PARIS RD/VANDIVER DR,4/24/2019 22:51,T TRFC STOP,W,1,0,0,1,0,0,2,0,0,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,22,Wed,night
2019094555,2001-1 E BROADWAY,4/24/2019 23:10,T TRFC STOP,W,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18--29,F,N,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,23,Wed,night
2019094557,E BROWN SCHOOL RD/N PROVIDENCE RD,4/24/2019 23:14,T TRFC STOP,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,23,Wed,night
2019094558,S HWY 63 NB/E STADIUM BLVD,4/24/2019 23:15,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,Y,INT,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,23,Wed,night
2019094563,BROADWAY BLUFFS DR/TRIMBLE RD,4/24/2019 23:23,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,18--29,M,N,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,23,Wed,night
2019094565,E BUSINESS LOOP 70/N OLD 63,4/24/2019 23:26,T TRFC STOP,W,0,0,0,0,0,1,1,0,0,0,0,1,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,23,Wed,night
2019094569,RANGE LINE ST/RAIN FOREST PKWY,4/24/2019 23:28,T TRFC STOP,B,0,0,0,1,0,0,1,0,0,0,0,1,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,23,Wed,night
2019094574,E BROADWAY/N COLLEGE AVE,4/24/2019 23:35,T TRFC STOP,A,0,1,0,0,0,0,1,0,0,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,23,Wed,night
2019094579,2661 TRIMBLE RD,4/24/2019 23:39,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30--39,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,23,Wed,night
2019094581,N PROVIDENCE RD/NEBRASKA AVE,4/24/2019 23:42,T TRFC STOP,B,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18--29,M,Y,CITY,Driver and Property,0,0,0,0,0,1,0,0,0--15,NONE,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,23,Wed,night
2019094586,E NIFONG BLVD/S PROVIDENCE RD,4/24/2019 23:48,T TRFC STOP,W,0,0,0,0,0,1,1,0,0,0,1,0,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,23,Wed,night
2019094593,N COLLEGE AVE/WINDSOR ST,4/25/2019 0:00,T TRFC STOP,W,0,0,0,0,0,1,1,0,0,0,0,1,0,0,40+,M,N,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Thu,night
2019094597,E STADIUM BLVD/MONK DR,4/25/2019 0:06,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,1,0,0,0,18--29,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,0,Thu,night
2019094606,MEXICO GRAVEL RD/SPRING CRESS DR,4/25/2019 0:15,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Thu,night
2019094614,E BROADWAY/N OLD 63,4/25/2019 0:32,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Thu,night
2019094617,S PROVIDENCE RD/LOCUST ST,4/25/2019 0:33,T TRFC STOP,B,0,0,0,0,0,1,1,0,0,0,0,1,0,0,18--29,M,N,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,Thu,night
2019094627,E WALNUT ST/ANITA CT,4/25/2019 0:42,T TRFC STOP,W,1,0,0,0,0,1,2,0,0,0,0,0,0,1,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,0,Thu,night
2019094646,KNIPP ST/BERNADETTE DR,4/25/2019 1:11,T TRFC STOP,W,0,1,0,0,0,0,1,0,0,0,0,1,0,0,40+,F,Y,CITY,Property ONLY,1,0,0,0,0,0,0,0,0--15,Yes,1,0,0,0,0,NO,0,0,0,0,0,0,0,0,1,Thu,night
2019094654,I70 DR SW/BEVERLY DR,4/25/2019 1:35,T TRFC STOP,W,0,0,0,1,0,1,2,0,0,0,0,1,0,0,18--29,F,N,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,1,Thu,night
2019094682,VANDIVER DR/N PROVIDENCE RD,4/25/2019 2:29,T TRFC STOP,B,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,2,Thu,night
2019094820,2716-7 PARIS RD,4/25/2019 9:52,T TRFC STOP,W,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30--39,F,Y,CITY,Driver and Property,1,0,0,1,0,1,0,0,0--15,Yes,1,0,1,0,0,NO,0,0,0,0,0,0,0,0,9,Thu,day
2019094875,N WEST BLVD/W BROADWAY,4/25/2019 11:11,T TRFC STOP,W,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30--39,F,Y,CITY,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,11,Thu,day
2019094992,W BROADWAY/S GREENWOOD AVE,4/25/2019 13:22,T TRFC STOP,W,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18--29,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,13,Thu,day
2019094994,1201 E BUSINESS LOOP 70,4/25/2019 13:23,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,1,0,0,0,18--29,M,N,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,13,Thu,day
2019095005,N PROVIDENCE RD/E ASH ST,4/25/2019 13:38,T TRFC STOP,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40+,F,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,13,Thu,day
2019095014,HATHMAN PL/PARIS RD,4/25/2019 13:42,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,40+,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,13,Thu,day
2019095023,BROADWAY BLUFFS DR/TRIMBLE RD,4/25/2019 13:52,T TRFC STOP,W,1,0,0,0,0,0,1,0,0,0,0,1,0,0,30--39,M,Y,CITY,,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,13,Thu,day
